section_name,duration,pb_mapping_id,event_id
"productSection",98,46974,71603
"traceSection",91,49282,71322
"moreSection",119,52357,78763
"productSection",125,52759,70656
"moreSection",99,53015,74174
"moreSection",133,53615,69753
"productSection",166,46361,78919
"infoSection",120,48253,72716
"infoSection",131,47106,72165
"moreSection",66,50979,74072
"productSection",55,51287,70653
"productSection",111,51950,71496
"moreSection",157,52742,69816
"productSection",165,53641,77959
"productSection",169,46734,69190
"infoSection",129,47638,70030
"infoSection",163,53170,70304
"infoSection",140,54450,76924
"productSection",82,54397,70394
"moreSection",106,51385,69065
"productSection",52,53219,75636
"productSection",64,46181,75362
"moreSection",151,49443,72956
"infoSection",67,48527,69926
"infoSection",103,49654,78792
"moreSection",131,48478,74895
"infoSection",53,56418,72078
"traceSection",53,49877,73760
"infoSection",54,49865,70563
"productSection",119,46417,71526
"productSection",136,50326,74804
"moreSection",163,46676,72466
"productSection",134,55709,75524
"productSection",156,50033,75654
"productSection",112,51442,76844
"productSection",114,54683,72419
"moreSection",95,50510,71750
"productSection",69,48659,72941
"productSection",100,55557,77538
"productSection",146,51352,78291
"traceSection",99,51418,70398
"productSection",147,50737,71582
"productSection",58,52798,70065
"moreSection",102,49014,74899
"infoSection",125,53256,78719
"productSection",59,50132,77974
"infoSection",146,52565,75427
"infoSection",124,54924,77504
"infoSection",88,46783,77354
"productSection",134,47516,72805
"moreSection",99,47527,70939
"infoSection",63,56014,72017
"productSection",146,50492,70874
"moreSection",142,51540,75438
"infoSection",141,49156,78453
"moreSection",90,54141,74643
"productSection",111,49079,75947
"productSection",127,48874,79267
"productSection",52,53127,73788
"productSection",53,52182,70902
"productSection",150,49811,68970
"traceSection",170,56253,77046
"infoSection",153,49113,72252
"moreSection",116,55534,75141
"productSection",144,47835,75201
"productSection",141,50504,76082
"infoSection",151,49102,69682
"productSection",66,51020,74129
"moreSection",74,49543,71898
"productSection",70,51127,70751
"productSection",106,55438,79425
"infoSection",64,51619,71806
"moreSection",130,47000,72164
"moreSection",70,46378,69989
"traceSection",134,47188,76701
"moreSection",54,46343,73829
"infoSection",56,53728,72224
"productSection",57,51993,75236
"productSection",110,47111,78530
"moreSection",50,49267,70559
"infoSection",132,48295,77672
"productSection",90,56860,71875
"moreSection",81,51242,77985
"traceSection",142,52721,77563
"infoSection",128,48299,69493
"productSection",123,47914,74697
"moreSection",144,53403,69596
"moreSection",113,46398,69764
"productSection",129,47646,69629
"productSection",95,50368,73106
"moreSection",93,53534,69367
"productSection",140,56851,77259
"productSection",124,53473,75816
"infoSection",139,52845,75589
"productSection",162,55736,70150
"productSection",74,52625,71937
"productSection",132,51970,76022
"productSection",106,47744,74290
"infoSection",146,56265,69609
"moreSection",51,52238,72751
"productSection",159,56644,72222
"moreSection",99,54271,76765
"traceSection",165,48519,74923
"infoSection",59,53199,70928
"productSection",166,50525,74439
"moreSection",116,48796,76922
"infoSection",93,47285,74958
"productSection",155,56173,73190
"productSection",61,52027,74261
"productSection",151,50621,73191
"productSection",119,48651,76646
"traceSection",156,54133,77554
"productSection",104,47268,73183
"productSection",117,46104,72710
"moreSection",160,46971,70157
"productSection",57,50415,72636
"moreSection",64,55163,77033
"traceSection",98,49743,72340
"productSection",50,54791,78419
"moreSection",68,53187,69821
"traceSection",88,47962,72169
"moreSection",161,51013,75973
"moreSection",164,55802,78078
"infoSection",123,52616,70480
"productSection",91,54651,74671
"productSection",155,52495,73368
"moreSection",147,55672,75168
"traceSection",90,46291,68919
"productSection",124,50191,74817
"productSection",87,46509,70311
"infoSection",76,47196,68915
"productSection",104,56510,79123
"productSection",110,50073,77914
"infoSection",124,54979,75047
"moreSection",169,53775,76313
"productSection",76,52601,70204
"productSection",156,47515,77381
"traceSection",107,49776,70455
"productSection",60,49198,78095
"moreSection",114,47470,69115
"productSection",58,48953,76869
"productSection",66,46766,77522
"moreSection",102,52263,72979
"productSection",132,56767,71003
"moreSection",159,49517,69158
"productSection",151,46622,69962
"traceSection",68,47627,76297
"moreSection",98,52635,69608
"moreSection",122,46605,77230
"moreSection",120,50857,70236
"infoSection",124,46636,77120
"productSection",141,53708,70468
"productSection",86,50887,75594
"infoSection",149,48729,70686
"infoSection",162,51806,70718
"productSection",62,55227,77683
"infoSection",108,55090,70901
"infoSection",159,52343,77968
"infoSection",149,55865,73298
"moreSection",90,55832,72939
"infoSection",157,46815,76287
"productSection",163,51047,70349
"productSection",161,52596,76378
"infoSection",142,51825,71836
"productSection",106,49816,69030
"infoSection",78,55814,69866
"productSection",105,46219,72319
"moreSection",85,51584,69089
"moreSection",79,56764,69898
"productSection",115,55632,69304
"infoSection",57,51957,75600
"moreSection",169,55332,76822
"productSection",127,54230,77232
"traceSection",96,54057,69725
"productSection",159,56958,70663
"moreSection",114,51510,78778
"infoSection",76,47514,74742
"traceSection",128,51207,73692
"moreSection",98,56454,70710
"infoSection",72,54495,68802
"moreSection",86,56248,75243
"moreSection",113,46897,72937
"moreSection",83,54422,77262
"productSection",86,48200,73980
"infoSection",119,55613,71630
"moreSection",50,47998,68966
"productSection",158,52363,71753
"infoSection",154,54217,70598
"traceSection",64,47244,78737
"traceSection",59,47490,76399
"moreSection",155,55243,75648
"productSection",151,46446,74189
"productSection",165,51318,77010
"productSection",90,53535,74255
"productSection",133,54817,72445
"productSection",89,56197,70772
"productSection",78,54312,76877
"infoSection",139,48046,69761
"moreSection",139,56524,69820
"infoSection",100,51524,79542
"traceSection",161,55992,77529
"productSection",140,48942,68875
"infoSection",52,51986,69313
"moreSection",59,52988,76825
"productSection",130,52502,76830
"moreSection",167,48777,74427
"moreSection",71,55721,70808
"infoSection",69,55274,77639
"productSection",105,49046,79385
"moreSection",67,55819,73990
"moreSection",52,56778,71055
"infoSection",60,55843,69214
"moreSection",98,50599,70020
"moreSection",107,54576,78252
"infoSection",80,49225,68783
"traceSection",56,52147,77165
"moreSection",107,55483,71658
"productSection",60,53794,74502
"moreSection",146,46267,78848
"moreSection",132,47478,74000
"infoSection",149,46151,73199
"moreSection",108,56946,77392
"productSection",121,52493,74980
"traceSection",80,53960,73074
"productSection",154,50856,77699
"traceSection",116,49378,74163
"productSection",76,52331,71543
"moreSection",110,46130,79255
"productSection",157,47079,73599
"productSection",116,51502,73792
"infoSection",162,48643,68955
"infoSection",114,53620,70947
"moreSection",111,47622,72456
"moreSection",114,52383,75620
"moreSection",146,55403,79100
"moreSection",168,46273,77085
"infoSection",123,55504,79368
"infoSection",72,51209,76960
"productSection",57,56042,78648
"infoSection",100,56030,70643
"infoSection",51,56315,69173
"productSection",115,56086,71470
"moreSection",162,49966,73373
"infoSection",161,51516,74741
"infoSection",62,51023,78028
"traceSection",51,53859,74238
"productSection",158,56282,72737
"productSection",142,55739,70724
"productSection",119,56480,73883
"moreSection",118,56390,74090
"productSection",124,53830,73126
"moreSection",151,47363,77206
"traceSection",101,47765,73096
"infoSection",153,54661,73595
"moreSection",65,50245,79521
"productSection",125,53193,75318
"productSection",70,46791,73506
"traceSection",92,49825,72560
"infoSection",86,46617,75285
"traceSection",160,49179,70498
"productSection",64,46583,73313
"productSection",153,56486,72472
"productSection",151,51905,74465
"moreSection",66,49505,74111
"traceSection",117,54203,71471
"infoSection",71,50663,73546
"productSection",148,55417,76294
"moreSection",141,49431,79615
"moreSection",68,56292,68818
"productSection",167,52065,70331
"moreSection",158,52152,76076
"productSection",74,50049,75710
"moreSection",75,48167,70633
"productSection",165,56415,73360
"moreSection",51,47216,70911
"moreSection",82,49989,73984
"moreSection",50,55507,78448
"productSection",124,48265,78520
"productSection",124,51867,73489
"productSection",123,52358,78956
"productSection",118,53850,72549
"productSection",146,55663,72398
"productSection",165,46769,73549
"infoSection",144,52425,72630
"productSection",122,51887,73475
"productSection",139,51850,76189
"infoSection",150,46678,72539
"moreSection",67,47338,71918
"productSection",64,54477,73200
"infoSection",83,53487,75227
"productSection",64,54662,72272
"traceSection",81,56044,70576
"infoSection",122,53463,73486
"infoSection",169,49929,71129
"productSection",143,51717,77357
"productSection",119,52855,74688
"moreSection",118,48237,75640
"moreSection",90,46859,74915
"moreSection",155,46268,78469
"infoSection",86,52326,71748
"moreSection",61,46489,76671
"infoSection",58,52784,75154
"productSection",67,55463,73798
"traceSection",116,55185,72179
"productSection",133,52057,78795
"infoSection",88,54564,71393
"moreSection",75,56316,71190
"productSection",75,49780,73607
"moreSection",81,55999,79286
"infoSection",113,49752,77495
"productSection",53,47745,78018
"moreSection",113,47589,79599
"productSection",143,56634,71609
"moreSection",134,46546,77693
"moreSection",108,53367,76520
"productSection",93,56923,71723
"traceSection",76,53988,74919
"infoSection",93,47990,76480
"productSection",112,55182,79462
"productSection",116,46612,73468
"productSection",114,50508,75446
"productSection",115,56440,72452
"productSection",104,47895,75150
"infoSection",64,56090,75479
"productSection",112,50167,78035
"moreSection",145,50260,73346
"moreSection",120,54325,68843
"traceSection",122,55868,78957
"productSection",110,49464,71832
"traceSection",138,52546,72628
"traceSection",162,54089,74317
"infoSection",168,51553,76762
"moreSection",57,49093,76004
"moreSection",61,54589,69199
"infoSection",151,51062,78139
"moreSection",142,55021,75538
"productSection",158,50532,68837
"infoSection",125,48528,78072
"moreSection",56,52535,68969
"productSection",118,46139,70452
"productSection",61,53162,69568
"moreSection",158,56586,73196
"productSection",108,47091,69729
"moreSection",70,50473,77748
"productSection",80,47656,72354
"moreSection",55,56296,70932
"moreSection",81,48784,72386
"infoSection",102,49724,74925
"infoSection",168,48588,75425
"productSection",54,46827,73803
"moreSection",82,49534,78323
"moreSection",96,54973,74691
"productSection",170,52961,75239
"productSection",89,47494,76219
"infoSection",64,49122,69366
"infoSection",150,50462,69907
"moreSection",121,53822,78710
"traceSection",141,56906,75480
"infoSection",97,54079,72731
"moreSection",79,47377,75885
"productSection",65,52587,72457
"moreSection",157,48485,77024
"productSection",98,46891,68990
"productSection",92,49885,75344
"moreSection",76,51358,75294
"productSection",147,48861,78933
"productSection",97,49265,72976
"traceSection",124,48817,75656
"moreSection",123,50867,78036
"productSection",132,53203,73192
"moreSection",78,55335,76986
"moreSection",162,54553,73204
"productSection",123,47386,75981
"productSection",77,51903,77141
"moreSection",128,56748,71023
"productSection",88,52300,77680
"moreSection",154,52438,77544
"productSection",131,49854,73811
"infoSection",67,51990,72069
"productSection",112,56056,78808
"traceSection",156,46630,77769
"productSection",90,47372,79271
"infoSection",117,50779,71323
"traceSection",168,56423,78123
"productSection",126,49946,75160
"moreSection",57,55629,78410
"productSection",135,53826,76553
"productSection",157,46675,69085
"moreSection",130,54680,71195
"infoSection",135,51395,72592
"productSection",106,50411,70163
"moreSection",140,56780,73273
"productSection",98,54579,71737
"productSection",80,54546,71231
"infoSection",94,53597,74400
"moreSection",90,55785,75976
"productSection",132,54134,69572
"infoSection",156,49296,69182
"traceSection",83,54685,73443
"traceSection",50,54982,76827
"moreSection",97,49021,75188
"productSection",141,53998,75216
"infoSection",105,50294,71090
"moreSection",100,48206,79079
"infoSection",123,54341,68744
"moreSection",153,51945,73613
"moreSection",58,48818,72476
"moreSection",52,54856,76561
"infoSection",164,49530,72872
"moreSection",95,52029,71545
"moreSection",142,53875,70450
"productSection",125,52183,74057
"productSection",109,49324,77182
"productSection",84,54006,70424
"productSection",145,47570,70219
"infoSection",158,54931,72317
"infoSection",114,56053,69036
"productSection",83,54996,73573
"productSection",134,52333,71782
"productSection",122,50814,73337
"productSection",118,54140,70148
"infoSection",56,46347,71100
"moreSection",67,53514,76941
"moreSection",60,56400,72528
"productSection",80,47450,70532
"moreSection",148,48064,71164
"productSection",125,56733,72309
"moreSection",60,51644,72610
